"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)"
26.08.2016 16:10:00,989.51,34.33,308.42,10.85,23.99,54.24,13.01,41.23,8.22,13.15,1115.46,2.61,5.16,163.30
26.08.2016 16:20:00,989.46,34.34,308.43,10.96,24.16,54.27,13.11,41.16,8.28,13.25,1115.32,2.43,4.52,154.90
26.08.2016 16:30:00,989.45,34.34,308.43,10.95,24.13,54.27,13.10,41.18,8.27,13.24,1115.32,2.85,4.52,165.00
26.08.2016 16:40:00,989.41,34.20,308.30,10.90,24.25,53.85,13.06,40.79,8.25,13.20,1115.80,2.69,4.40,148.40
26.08.2016 16:50:00,989.35,34.08,308.18,10.94,24.47,53.49,13.09,40.40,8.27,13.23,1116.15,2.85,4.60,166.90
26.08.2016 17:00:00,989.34,34.08,308.18,11.14,24.80,53.49,13.27,40.23,8.38,13.41,1116.06,2.60,4.56,149.60
26.08.2016 17:10:00,989.35,34.07,308.17,11.26,25.02,53.46,13.38,40.09,8.45,13.52,1116.07,2.28,3.44,178.80
26.08.2016 17:20:00,989.37,33.85,307.95,11.28,25.35,52.81,13.39,39.43,8.46,13.53,1116.88,2.30,3.68,185.60
26.08.2016 17:30:00,989.38,33.88,307.98,11.26,25.27,52.90,13.37,39.53,8.45,13.51,1116.79,2.19,3.68,179.50
26.08.2016 17:40:00,989.37,33.90,308.00,11.11,25.00,52.96,13.24,39.72,8.37,13.38,1116.76,2.31,3.80,180.00
26.08.2016 17:50:00,989.47,33.80,307.89,11.29,25.44,52.67,13.40,39.27,8.47,13.54,1117.17,1.69,2.60,186.70
26.08.2016 18:00:00,989.46,33.53,307.62,11.35,25.93,51.88,13.45,38.43,8.50,13.60,1118.12,1.93,3.00,188.20
26.08.2016 18:10:00,989.52,33.11,307.19,11.22,26.31,50.68,13.33,37.34,8.42,13.47,1119.78,1.38,3.32,244.40
26.08.2016 18:20:00,989.58,32.63,306.71,11.01,26.66,49.33,13.15,36.18,8.31,13.29,1121.68,2.34,3.72,247.70
26.08.2016 18:30:00,989.60,32.19,306.26,11.30,27.87,48.12,13.41,34.71,8.47,13.55,1123.21,1.20,2.40,242.80
26.08.2016 18:40:00,989.71,31.69,305.75,11.30,28.66,46.78,13.41,33.38,8.47,13.55,1125.18,2.13,3.28,351.70
26.08.2016 18:50:00,989.82,31.36,305.41,11.46,29.51,45.92,13.55,32.37,8.56,13.69,1126.46,1.24,2.56,309.30
26.08.2016 19:00:00,989.90,31.28,305.33,11.45,29.63,45.71,13.54,32.17,8.55,13.68,1126.85,0.68,1.24,237.20
26.08.2016 19:10:00,990.01,31.13,305.17,11.24,29.47,45.32,13.36,31.97,8.43,13.49,1127.61,1.03,1.88,31.25
26.08.2016 19:20:00,990.14,31.19,305.21,11.10,29.09,45.48,13.23,32.25,8.35,13.36,1127.59,1.50,1.92,355.50
26.08.2016 19:30:00,990.23,31.08,305.10,11.07,29.22,45.19,13.21,31.99,8.34,13.34,1128.12,1.74,2.44,330.50
26.08.2016 19:40:00,990.36,30.51,304.51,11.14,30.33,43.75,13.27,30.48,8.38,13.40,1130.35,0.93,1.64,332.70
26.08.2016 19:50:00,990.45,29.80,303.79,11.42,32.18,42.01,13.52,28.49,8.53,13.65,1133.00,0.59,1.12,39.45
26.08.2016 20:00:00,990.46,29.26,303.25,10.99,32.26,40.72,13.14,27.58,8.29,13.26,1135.20,0.98,1.76,331.60
26.08.2016 20:10:00,990.56,28.50,302.48,12.49,37.22,38.97,14.51,24.47,9.16,14.64,1137.58,0.61,2.04,117.70
26.08.2016 20:20:00,990.64,28.04,302.01,10.65,33.85,37.94,12.84,25.10,8.10,12.97,1140.13,2.80,3.64,251.30
26.08.2016 20:30:00,990.73,28.24,302.20,10.71,33.58,38.39,12.89,25.50,8.13,13.01,1139.46,3.15,4.18,246.30
26.08.2016 20:40:00,990.81,27.62,301.58,10.93,35.34,37.03,13.09,23.94,8.26,13.21,1141.82,2.44,3.84,239.40
26.08.2016 20:50:00,990.89,26.06,300.00,10.97,38.83,33.79,13.12,20.67,8.28,13.24,1147.85,2.22,3.08,215.00
26.08.2016 21:00:00,990.98,26.14,300.08,11.02,38.77,33.95,13.16,20.79,8.30,13.28,1147.63,1.64,2.40,239.40
26.08.2016 21:10:00,991.08,26.10,300.03,11.35,39.72,33.87,13.45,20.41,8.49,13.57,1147.77,0.67,1.48,205.50
26.08.2016 21:20:00,991.14,25.77,299.69,11.37,40.55,33.21,13.47,19.74,8.50,13.59,1149.10,0.88,1.26,207.60
26.08.2016 21:30:00,991.24,25.48,299.39,11.43,41.42,32.65,13.52,19.12,8.53,13.64,1150.31,1.25,1.64,213.70
26.08.2016 21:40:00,991.30,25.13,299.04,11.39,42.18,31.97,13.49,18.49,8.51,13.60,1151.74,1.24,1.88,208.70
26.08.2016 21:50:00,991.33,24.91,298.81,11.40,42.78,31.56,13.50,18.06,8.51,13.62,1152.62,1.15,1.80,188.00
26.08.2016 22:00:00,991.45,24.56,298.45,11.52,44.03,30.91,13.61,17.30,8.58,13.73,1154.07,1.15,1.96,186.80
26.08.2016 22:10:00,991.51,24.15,298.04,11.59,45.33,30.16,13.67,16.49,8.62,13.79,1155.70,1.56,1.96,223.30
26.08.2016 22:20:00,991.57,24.06,297.94,11.59,45.58,29.99,13.67,16.32,8.62,13.79,1156.12,0.89,1.50,205.70
26.08.2016 22:30:00,991.55,23.87,297.75,11.66,46.30,29.65,13.73,15.92,8.66,13.85,1156.81,0.99,1.72,192.90
26.08.2016 22:40:00,991.56,23.31,297.19,11.86,48.53,28.67,13.91,14.76,8.77,14.03,1158.93,0.94,1.88,180.70
26.08.2016 22:50:00,991.57,22.31,296.19,12.13,52.49,26.99,14.16,12.82,8.93,14.29,1162.75,0.91,1.86,174.20
26.08.2016 23:00:00,991.57,21.88,295.76,12.12,53.85,26.29,14.16,12.13,8.93,14.28,1164.45,0.68,1.64,192.80
26.08.2016 23:10:00,991.57,21.74,295.61,12.11,54.29,26.06,14.15,11.91,8.92,14.27,1165.01,0.92,2.16,191.40
26.08.2016 23:20:00,991.59,21.64,295.51,12.12,54.63,25.91,14.15,11.75,8.93,14.27,1165.42,0.87,1.44,162.80
26.08.2016 23:30:00,991.60,21.47,295.34,12.14,55.28,25.64,14.17,11.47,8.94,14.29,1166.10,0.31,0.80,244.50
26.08.2016 23:40:00,991.66,21.21,295.08,12.27,56.64,25.23,14.29,10.94,9.01,14.41,1167.15,0.35,1.08,107.00
26.08.2016 23:50:00,991.68,20.85,294.71,12.53,58.92,24.68,14.54,10.14,9.17,14.66,1168.49,0.62,1.24,104.40
27.08.2016 00:00:00,991.69,20.54,294.40,12.46,59.78,24.21,14.48,9.74,9.13,14.60,1169.76,0.52,1.16,193.60
27.08.2016 00:10:00,991.70,20.60,294.46,12.33,59.04,24.30,14.35,9.96,9.05,14.47,1169.59,0.37,0.84,306.00
27.08.2016 00:20:00,991.79,20.80,294.65,12.25,58.02,24.61,14.28,10.33,9.00,14.39,1168.94,0.48,0.96,345.60
27.08.2016 00:30:00,991.86,20.48,294.33,12.45,59.96,24.13,14.47,9.66,9.12,14.58,1170.21,0.33,0.80,184.60
27.08.2016 00:40:00,991.86,20.12,293.97,12.52,61.61,23.59,14.54,9.06,9.17,14.66,1171.61,0.43,0.96,175.10
27.08.2016 00:50:00,991.87,20.30,294.15,12.33,60.16,23.86,14.35,9.51,9.05,14.47,1170.99,0.54,1.18,226.20
27.08.2016 01:00:00,991.88,20.38,294.23,12.45,60.34,23.98,14.47,9.51,9.12,14.59,1170.63,0.51,0.80,139.40
27.08.2016 01:10:00,991.95,19.59,293.43,12.61,64.04,22.83,14.62,8.21,9.22,14.74,1173.80,0.65,1.50,171.20
27.08.2016 01:20:00,991.98,19.42,293.25,12.52,64.33,22.59,14.53,8.06,9.16,14.65,1174.56,0.73,1.08,215.40
27.08.2016 01:30:00,991.97,19.62,293.46,12.40,63.02,22.87,14.42,8.46,9.09,14.53,1173.80,0.33,0.70,220.00
27.08.2016 01:40:00,992.01,19.63,293.46,12.38,62.92,22.89,14.40,8.49,9.08,14.52,1173.81,0.24,0.44,233.10
27.08.2016 01:50:00,992.06,19.54,293.37,12.53,63.88,22.76,14.54,8.22,9.17,14.66,1174.17,0.33,0.74,167.40
27.08.2016 02:00:00,992.14,18.68,292.50,12.66,68.01,21.57,14.67,6.90,9.25,14.79,1177.67,1.41,1.96,201.50
27.08.2016 02:10:00,992.21,18.62,292.43,12.73,68.55,21.49,14.73,6.76,9.29,14.85,1177.96,0.81,1.08,205.80
27.08.2016 02:20:00,992.27,18.18,291.99,12.55,69.65,20.91,14.56,6.35,9.18,14.68,1179.89,0.92,1.28,160.70
27.08.2016 02:30:00,992.42,17.74,291.53,12.55,71.60,20.34,14.56,5.78,9.18,14.67,1181.86,0.78,1.88,110.60
27.08.2016 02:40:00,992.62,17.47,291.25,12.63,73.20,19.99,14.63,5.36,9.22,14.74,1183.16,0.57,1.84,81.30
27.08.2016 02:50:00,992.67,17.59,291.36,12.66,72.80,20.14,14.67,5.48,9.24,14.77,1182.72,0.33,0.84,39.01
27.08.2016 03:00:00,992.74,17.86,291.63,12.56,71.10,20.49,14.57,5.92,9.18,14.68,1181.75,0.52,1.40,91.60
27.08.2016 03:10:00,992.70,18.08,291.85,12.49,69.81,20.78,14.50,6.27,9.14,14.61,1180.84,0.52,1.64,97.40
27.08.2016 03:20:00,992.78,18.27,292.03,12.52,69.10,21.03,14.53,6.50,9.15,14.63,1180.15,0.58,1.24,104.50
27.08.2016 03:30:00,992.84,18.24,292.00,12.46,69.00,20.99,14.48,6.51,9.12,14.58,1180.37,0.48,1.28,141.70
27.08.2016 03:40:00,992.89,18.20,291.96,12.47,69.21,20.93,14.49,6.45,9.13,14.59,1180.59,0.30,0.76,46.03
27.08.2016 03:50:00,992.93,18.20,291.95,12.47,69.21,20.93,14.49,6.45,9.13,14.59,1180.63,0.31,0.84,87.50
27.08.2016 04:00:00,992.96,18.14,291.89,12.45,69.36,20.85,14.46,6.39,9.11,14.57,1180.92,0.38,0.64,94.70
27.08.2016 04:10:00,992.98,17.84,291.59,12.50,70.90,20.46,14.51,5.96,9.14,14.61,1182.14,0.35,0.76,51.13
27.08.2016 04:20:00,992.99,17.65,291.40,12.40,71.30,20.22,14.42,5.80,9.08,14.52,1182.97,0.55,0.92,20.73
27.08.2016 04:30:00,992.99,17.46,291.21,12.41,72.20,19.98,14.43,5.55,9.09,14.53,1183.74,0.30,0.60,49.41
27.08.2016 04:40:00,992.95,17.31,291.06,12.37,72.70,19.79,14.39,5.40,9.06,14.49,1184.32,0.14,0.32,6.51
27.08.2016 04:50:00,992.93,17.16,290.91,12.33,73.20,19.60,14.35,5.25,9.04,14.45,1184.93,0.26,0.56,29.34
27.08.2016 05:00:00,992.98,16.84,290.58,12.37,74.90,19.21,14.39,4.82,9.06,14.49,1186.28,0.32,0.76,95.60
27.08.2016 05:10:00,993.04,16.14,289.88,12.33,78.10,18.37,14.35,4.02,9.04,14.45,1189.24,0.44,0.96,146.30
27.08.2016 05:20:00,993.04,15.80,289.54,12.32,79.80,17.98,14.35,3.63,9.04,14.45,1190.63,0.25,0.88,336.40
27.08.2016 05:30:00,993.05,15.80,289.54,12.32,79.80,17.98,14.35,3.63,9.04,14.45,1190.65,0.27,0.60,230.50
27.08.2016 05:40:00,993.10,15.87,289.60,12.35,79.60,18.06,14.38,3.68,9.05,14.48,1190.40,0.33,0.60,208.40
27.08.2016 05:50:00,993.16,15.93,289.66,12.37,79.40,18.13,14.39,3.73,9.06,14.49,1190.22,0.20,0.44,213.70
27.08.2016 06:00:00,993.22,16.50,290.22,12.52,77.30,18.80,14.53,4.27,9.15,14.63,1187.89,0.54,0.80,199.80
27.08.2016 06:10:00,993.26,17.08,290.80,12.66,75.20,19.51,14.67,4.84,9.24,14.77,1185.50,0.50,0.72,180.50
27.08.2016 06:20:00,993.26,17.42,291.14,12.76,74.10,19.93,14.77,5.16,9.30,14.87,1184.08,0.36,0.80,198.60
27.08.2016 06:30:00,993.29,17.98,291.70,12.84,71.90,20.65,14.84,5.80,9.35,14.94,1181.79,0.36,0.80,139.10
27.08.2016 06:40:00,993.33,18.14,291.86,12.85,71.20,20.85,14.85,6.01,9.35,14.95,1181.19,0.47,0.84,146.80
27.08.2016 06:50:00,993.41,17.95,291.66,12.75,71.60,20.61,14.75,5.85,9.29,14.85,1182.10,0.63,1.16,163.20
27.08.2016 07:00:00,993.46,17.92,291.63,12.74,71.70,20.57,14.75,5.82,9.29,14.84,1182.28,0.46,0.80,114.30
27.08.2016 07:10:00,993.55,18.27,291.97,12.93,71.00,21.03,14.93,6.10,9.40,15.03,1180.89,0.67,1.28,137.10
27.08.2016 07:20:00,993.61,18.86,292.56,13.04,68.94,21.82,15.04,6.78,9.47,15.14,1178.53,0.55,1.26,166.90
27.08.2016 07:30:00,993.61,19.67,293.37,13.09,65.74,22.95,15.08,7.86,9.50,15.18,1175.24,0.72,1.24,138.60
27.08.2016 07:40:00,993.66,20.25,293.94,13.20,63.90,23.78,15.20,8.59,9.57,15.30,1172.93,1.01,1.36,153.60
27.08.2016 07:50:00,993.66,20.53,294.22,13.38,63.53,24.20,15.37,8.83,9.68,15.47,1171.74,0.83,1.36,167.90
27.08.2016 08:00:00,993.69,21.42,295.11,13.73,61.55,25.56,15.73,9.83,9.91,15.83,1168.07,0.50,1.20,147.90
27.08.2016 08:10:00,993.77,22.32,296.01,14.11,59.70,27.00,16.12,10.88,10.15,16.22,1164.43,0.56,1.24,127.60
27.08.2016 08:20:00,993.73,22.55,296.24,14.70,61.16,27.38,16.75,10.64,10.55,16.85,1163.21,0.83,2.08,86.10
27.08.2016 08:30:00,993.70,22.08,295.77,15.45,66.05,26.61,17.58,9.03,11.08,17.69,1164.64,1.76,3.08,48.56
27.08.2016 08:40:00,993.63,21.92,295.62,15.74,67.98,26.35,17.91,8.44,11.29,18.03,1165.05,2.21,3.08,49.00
27.08.2016 08:50:00,993.66,22.13,295.83,15.89,67.76,26.69,18.09,8.61,11.40,18.20,1164.18,1.95,3.10,60.99
27.08.2016 09:00:00,993.58,22.42,296.12,16.07,67.33,27.17,18.29,8.88,11.53,18.41,1162.85,1.60,2.52,59.87
27.08.2016 09:10:00,993.63,22.88,296.58,16.26,66.27,27.94,18.51,9.42,11.67,18.63,1161.01,1.27,2.08,49.64
27.08.2016 09:20:00,993.57,23.41,297.12,16.46,65.00,28.84,18.75,10.10,11.82,18.87,1158.75,1.36,2.36,86.20
27.08.2016 09:30:00,993.52,23.65,297.36,16.45,64.04,29.26,18.74,10.52,11.82,18.86,1157.76,1.36,2.52,87.00
27.08.2016 09:40:00,993.40,24.17,297.89,16.57,62.56,30.19,18.89,11.30,11.91,19.01,1155.52,1.19,2.52,63.50
27.08.2016 09:50:00,993.38,24.51,298.24,16.69,61.75,30.81,19.03,11.79,12.00,19.15,1154.12,1.40,2.58,88.90
27.08.2016 10:00:00,993.38,24.97,298.70,16.84,60.66,31.67,19.21,12.46,12.12,19.34,1152.27,1.43,2.36,107.90
27.08.2016 10:10:00,993.39,25.27,299.00,16.78,59.37,32.24,19.14,13.10,12.07,19.27,1151.15,1.12,2.68,69.35
27.08.2016 10:20:00,993.37,25.60,299.33,16.78,58.20,32.88,19.14,13.74,12.07,19.26,1149.85,1.65,2.88,65.49
27.08.2016 10:30:00,993.29,25.73,299.47,16.80,57.82,33.13,19.16,13.98,12.08,19.29,1149.25,2.04,3.00,63.17
27.08.2016 10:40:00,993.21,25.94,299.68,16.80,57.13,33.55,19.17,14.38,12.09,19.30,1148.35,2.16,3.28,66.35
27.08.2016 10:50:00,993.07,26.44,300.20,16.87,55.71,34.55,19.25,15.30,12.15,19.38,1146.23,2.10,3.64,62.70
27.08.2016 11:00:00,992.99,26.93,300.69,16.89,54.20,35.56,19.27,16.29,12.16,19.41,1144.26,2.26,4.24,52.92
27.08.2016 11:10:00,992.92,27.44,301.21,16.83,52.41,36.64,19.20,17.44,12.12,19.34,1142.27,2.47,3.82,57.24
27.08.2016 11:20:00,992.85,27.52,301.30,16.70,51.73,36.81,19.04,17.77,12.02,19.18,1141.95,3.16,4.56,61.85
27.08.2016 11:30:00,992.80,27.76,301.54,16.61,50.72,37.33,18.93,18.40,11.95,19.07,1141.03,2.77,4.04,74.70
27.08.2016 11:40:00,992.78,28.15,301.94,16.83,50.29,38.19,19.20,18.98,12.12,19.34,1139.41,2.43,4.12,55.31
27.08.2016 11:50:00,992.70,28.54,302.33,16.77,48.95,39.06,19.12,19.94,12.07,19.26,1137.88,1.85,3.36,68.29
27.08.2016 12:00:00,992.59,28.97,302.77,16.66,47.44,40.05,19.00,21.05,11.99,19.14,1136.19,1.87,3.44,30.38
27.08.2016 12:10:00,992.55,29.20,303.01,16.18,45.38,40.58,18.42,22.17,11.62,18.55,1135.53,2.54,4.68,52.74
27.08.2016 12:20:00,992.54,29.65,303.46,16.40,44.87,41.65,18.69,22.96,11.79,18.83,1133.72,1.99,4.00,34.36
27.08.2016 12:30:00,992.51,29.81,303.62,16.23,43.98,42.03,18.48,23.55,11.67,18.62,1133.17,2.16,3.72,25.11
27.08.2016 12:40:00,992.41,30.04,303.86,15.95,42.61,42.59,18.15,24.44,11.45,18.29,1132.34,2.77,4.32,7.27
27.08.2016 12:50:00,992.29,30.42,304.25,15.71,41.07,43.52,17.88,25.65,11.28,18.01,1130.91,2.16,3.28,50.19
27.08.2016 13:00:00,992.19,30.94,304.78,15.19,38.57,44.83,17.29,27.54,10.91,17.43,1129.11,2.90,4.24,28.74
27.08.2016 13:10:00,992.17,30.80,304.64,15.06,38.55,44.48,17.15,27.33,10.82,17.28,1129.67,3.02,4.80,49.81
27.08.2016 13:20:00,992.06,30.95,304.80,14.92,37.88,44.86,16.99,27.87,10.72,17.13,1129.05,3.51,4.92,39.82
27.08.2016 13:30:00,991.95,31.04,304.90,14.96,37.79,45.09,17.04,28.05,10.75,17.18,1128.57,3.56,5.20,31.14
27.08.2016 13:40:00,991.82,31.36,305.24,15.67,38.83,45.92,17.83,28.09,11.26,17.98,1126.90,2.86,4.08,48.00
27.08.2016 13:50:00,991.64,31.58,305.47,15.55,38.06,46.49,17.70,28.80,11.17,17.84,1125.94,2.46,4.40,37.55
27.08.2016 14:00:00,991.55,31.78,305.68,15.63,37.83,47.02,17.79,29.23,11.23,17.94,1125.05,3.29,5.32,40.29
27.08.2016 14:10:00,991.44,31.76,305.67,15.52,37.60,46.97,17.66,29.31,11.15,17.81,1125.06,3.34,5.12,46.35
27.08.2016 14:20:00,991.35,31.92,305.84,15.51,37.24,47.40,17.65,29.75,11.15,17.80,1124.37,2.73,4.12,34.22
27.08.2016 14:30:00,991.28,31.95,305.88,15.80,37.88,47.48,17.98,29.49,11.36,18.14,1124.03,3.39,5.92,28.69
27.08.2016 14:40:00,991.19,31.96,305.89,15.71,37.62,47.50,17.87,29.63,11.29,18.03,1123.94,3.38,5.20,29.30
27.08.2016 14:50:00,991.11,32.09,306.03,15.62,37.13,47.85,17.77,30.09,11.23,17.93,1123.42,3.33,5.60,40.39
27.08.2016 15:00:00,991.08,32.19,306.13,15.53,36.72,48.12,17.67,30.45,11.17,17.83,1123.06,3.80,6.44,38.35
27.08.2016 15:10:00,991.05,32.15,306.10,15.33,36.33,48.02,17.44,30.57,11.02,17.60,1123.27,3.84,6.36,39.04
27.08.2016 15:20:00,990.97,32.14,306.09,15.17,35.98,47.99,17.27,30.72,10.91,17.42,1123.29,3.31,6.56,37.38
27.08.2016 15:30:00,990.85,32.36,306.32,15.18,35.56,48.59,17.28,31.31,10.92,17.44,1122.34,4.26,6.40,45.50
27.08.2016 15:40:00,990.80,32.41,306.38,15.31,35.75,48.72,17.42,31.31,11.01,17.58,1122.04,2.95,4.92,49.31
27.08.2016 15:50:00,990.69,32.38,306.36,15.06,35.25,48.64,17.15,31.50,10.84,17.31,1122.14,4.54,6.40,35.64
27.08.2016 16:00:00,990.66,32.36,306.34,14.93,35.00,48.59,17.01,31.58,10.75,17.17,1122.24,3.36,5.94,54.02
27.08.2016 16:10:00,990.58,32.36,306.35,14.92,34.98,48.59,17.00,31.59,10.74,17.16,1122.15,3.27,5.32,55.60
27.08.2016 16:20:00,990.55,32.38,306.37,14.93,34.96,48.64,17.01,31.64,10.75,17.17,1122.04,2.50,3.88,53.81
27.08.2016 16:30:00,990.49,32.35,306.35,14.82,34.77,48.56,16.88,31.68,10.67,17.05,1122.14,3.69,5.64,57.54
27.08.2016 16:40:00,990.41,32.16,306.16,14.71,34.90,48.04,16.77,31.28,10.60,16.93,1122.79,3.75,6.48,52.72
27.08.2016 16:50:00,990.36,32.15,306.16,14.81,35.13,48.02,16.87,31.15,10.66,17.03,1122.73,2.42,4.54,50.81
27.08.2016 17:00:00,990.26,32.16,306.18,14.71,34.88,48.04,16.76,31.29,10.59,16.92,1122.63,2.81,5.00,53.06
27.08.2016 17:10:00,990.20,32.02,306.04,14.47,34.62,47.66,16.50,31.16,10.43,16.66,1123.18,3.22,4.78,50.86
27.08.2016 17:20:00,990.18,31.98,306.00,14.47,34.70,47.56,16.50,31.05,10.43,16.67,1123.31,3.21,5.18,60.87
27.08.2016 17:30:00,990.13,31.97,306.00,14.48,34.74,47.53,16.51,31.02,10.44,16.68,1123.28,3.44,5.20,52.36
27.08.2016 17:40:00,990.08,32.05,306.08,14.19,33.95,47.75,16.21,31.54,10.25,16.37,1123.06,2.95,4.40,56.61
27.08.2016 17:50:00,990.07,31.97,306.00,13.92,33.51,47.53,15.93,31.60,10.07,16.09,1123.47,3.25,4.60,53.67
27.08.2016 18:00:00,990.09,31.73,305.76,13.89,33.90,46.89,15.90,30.99,10.05,16.05,1124.39,3.50,5.78,51.05
27.08.2016 18:10:00,990.09,31.28,305.31,13.75,34.45,45.71,15.75,29.96,9.95,15.90,1126.11,3.69,5.82,52.72
27.08.2016 18:20:00,990.10,30.86,304.89,13.77,35.33,44.63,15.77,28.86,9.97,15.93,1127.67,3.42,4.96,55.86
27.08.2016 18:30:00,990.09,30.61,304.64,13.97,36.31,44.00,15.98,28.02,10.10,16.14,1128.50,2.95,4.64,56.36
27.08.2016 18:40:00,990.13,30.38,304.40,14.04,36.95,43.42,16.05,27.38,10.14,16.21,1129.37,3.16,4.44,54.52
27.08.2016 18:50:00,990.20,30.07,304.09,14.01,37.55,42.66,16.02,26.64,10.12,16.18,1130.62,2.42,3.12,49.28
27.08.2016 19:00:00,990.19,29.87,303.89,13.98,37.92,42.18,15.99,26.18,10.11,16.15,1131.36,2.29,3.04,47.86
27.08.2016 19:10:00,990.20,29.57,303.58,14.01,38.64,41.45,16.02,25.44,10.12,16.18,1132.48,2.03,2.68,33.55
27.08.2016 19:20:00,990.22,29.21,303.22,13.97,39.35,40.60,15.98,24.63,10.10,16.14,1133.87,1.47,2.64,357.90
27.08.2016 19:30:00,990.27,28.86,302.87,13.88,39.91,39.79,15.88,23.91,10.04,16.04,1135.29,1.10,2.24,330.70
27.08.2016 19:40:00,990.33,28.86,302.86,13.81,39.73,39.79,15.81,23.98,9.99,15.96,1135.39,1.79,2.48,349.50
27.08.2016 19:50:00,990.38,28.78,302.78,13.87,40.09,39.61,15.88,23.73,10.03,16.03,1135.72,1.51,2.60,353.20
27.08.2016 20:00:00,990.36,27.92,301.92,13.82,42.00,37.68,15.83,21.85,10.00,15.98,1138.96,0.46,0.76,195.40
27.08.2016 20:10:00,990.37,27.94,301.93,13.80,41.89,37.72,15.80,21.92,9.98,15.96,1138.91,0.93,1.70,353.70
27.08.2016 20:20:00,990.46,28.11,302.10,13.84,41.59,38.10,15.85,22.25,10.01,16.00,1138.35,1.98,2.80,359.40
27.08.2016 20:30:00,990.48,27.92,301.90,13.78,41.89,37.68,15.78,21.90,9.97,15.94,1139.12,1.53,2.40,359.10
27.08.2016 20:40:00,990.47,27.68,301.67,13.82,42.58,37.16,15.82,21.34,10.00,15.97,1140.00,0.96,2.24,352.90
27.08.2016 20:50:00,990.44,27.82,301.81,13.89,42.44,37.46,15.90,21.56,10.05,16.05,1139.40,1.81,2.70,3.64
27.08.2016 21:00:00,990.35,26.97,300.96,14.08,45.15,35.64,16.09,19.55,10.17,16.25,1142.44,0.44,1.04,129.40
27.08.2016 21:10:00,990.30,26.83,300.83,13.86,44.87,35.35,15.86,19.49,10.02,16.02,1143.01,1.25,1.88,4.38
27.08.2016 21:20:00,990.27,26.83,300.83,13.98,45.21,35.35,15.98,19.37,10.10,16.14,1142.92,1.07,2.48,25.54
27.08.2016 21:30:00,990.32,25.57,299.56,14.28,49.68,32.82,16.31,16.52,10.31,16.46,1147.66,0.40,1.12,131.50
27.08.2016 21:40:00,990.35,24.96,298.95,14.17,51.14,31.65,16.19,15.47,10.23,16.34,1150.10,0.27,0.96,79.80
27.08.2016 21:50:00,990.46,24.40,298.38,13.93,52.07,30.61,15.94,14.67,10.07,16.09,1152.50,1.10,2.18,205.10
27.08.2016 22:00:00,990.47,24.07,298.05,14.04,53.49,30.01,16.05,13.96,10.14,16.21,1153.74,1.21,1.92,205.50
27.08.2016 22:10:00,990.39,23.63,297.61,14.12,55.21,29.23,16.14,13.09,10.20,16.29,1155.32,0.93,1.64,208.60
27.08.2016 22:20:00,990.35,23.54,297.52,14.12,55.49,29.07,16.13,12.94,10.19,16.29,1155.63,0.37,0.88,153.40
27.08.2016 22:30:00,990.28,23.44,297.43,14.09,55.73,28.90,16.10,12.79,10.18,16.26,1155.95,0.18,0.40,351.30
27.08.2016 22:40:00,990.25,23.39,297.38,14.10,55.93,28.81,16.11,12.70,10.18,16.27,1156.10,0.23,0.62,36.97
27.08.2016 22:50:00,990.23,22.89,296.88,13.92,56.97,27.95,15.92,12.03,10.06,16.08,1158.11,1.33,2.56,202.30
27.08.2016 23:00:00,990.22,22.27,296.26,14.02,59.53,26.92,16.03,10.89,10.13,16.18,1160.49,1.28,1.84,163.20
27.08.2016 23:10:00,990.15,21.69,295.69,14.08,61.94,25.99,16.10,9.89,10.17,16.26,1162.66,0.65,1.44,138.10
27.08.2016 23:20:00,990.07,21.36,295.36,14.16,63.50,25.47,16.17,9.30,10.22,16.33,1163.83,0.26,0.64,64.29
27.08.2016 23:30:00,989.98,21.12,295.13,14.14,64.39,25.09,16.16,8.94,10.22,16.32,1164.68,0.25,0.60,61.72
27.08.2016 23:40:00,989.96,20.93,294.94,14.16,65.20,24.80,16.17,8.63,10.22,16.34,1165.40,0.35,0.96,83.00
27.08.2016 23:50:00,989.99,20.72,294.73,14.29,66.64,24.48,16.32,8.17,10.32,16.48,1166.21,0.30,0.90,99.90
28.08.2016 00:00:00,989.98,20.45,294.46,14.07,66.77,24.08,16.08,8.00,10.16,16.24,1167.37,0.39,0.70,151.10
28.08.2016 00:10:00,989.88,20.10,294.11,13.87,67.38,23.57,15.88,7.69,10.04,16.04,1168.74,0.58,1.46,139.60
28.08.2016 00:20:00,989.86,20.22,294.24,13.89,66.95,23.74,15.89,7.85,10.05,16.06,1168.23,0.56,0.98,186.60
28.08.2016 00:30:00,989.81,20.48,294.50,13.88,65.85,24.13,15.89,8.24,10.04,16.05,1167.14,0.42,0.72,175.20
28.08.2016 00:40:00,989.79,21.16,295.19,13.84,62.96,25.16,15.84,9.32,10.01,16.00,1164.44,0.82,1.28,207.20
28.08.2016 00:50:00,989.71,20.64,294.67,13.85,65.07,24.36,15.85,8.51,10.02,16.02,1166.40,0.71,1.32,201.80
28.08.2016 01:00:00,989.66,20.09,294.12,13.62,66.33,23.55,15.62,7.93,9.88,15.78,1168.63,1.00,1.56,201.10
